Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:00.663
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:00.666
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:00.666
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:00.666
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:00.666
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:00.666
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:00.666
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:00.666
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:00.666
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:02.679
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:02.679
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:02.679
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:02.679
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:02.679
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:02.679
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:02.679
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:02.679
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:02.679
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:03.683
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:03.683
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:03.683
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:03.683
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:03.683
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:03.683
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:03.683
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:03.683
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:03.683
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:04.690
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:04.690
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:04.690
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:04.690
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:04.690
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:04.690
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:04.690
