Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:49.662
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:49.662
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:49.662
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:49.662
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:49.662
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:49.662
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:49.663
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:49.663
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:49.663
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:52.006
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:52.006
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:52.006
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:52.006
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:52.006
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:52.006
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:52.006
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:52.006
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:52.006
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:53.007
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:53.007
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:53.007
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:53.008
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:53.008
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:53.008
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:53.008
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:53.008
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:53.008
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:54.008
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:54.008
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:54.008
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:54.008
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:54.008
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:54.008
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:54.008
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:54.008
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:54.008
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:55.012
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:55.012
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:55.012
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:55.012
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:55.012
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:55.012
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:55.012
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:55.012
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:55.012
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:56.022
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:56.022
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:56.022
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:56.022
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:56.022
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:56.022
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:56.022
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:56.022
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:56.022
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:42:57.031
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:42:57.032
Main Camera,0,1,-10,0,0,0,2024-05-03 14:42:57.032
Directional Light,0,3,0,50,330,0,2024-05-03 14:42:57.032
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:42:57.032
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:42:57.032
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:42:57.032
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:42:57.032
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:42:57.032
